algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,42,3,75,36,88.66,19562.32,19861.00,4224.04,3314.76,2550.00,2591.62,18754.84,19176.00,4172.90,2.78,1.00,3.59
RR,43,3,75,36,88.80,19972.84,20231.00,3703.78,3043.35,2513.00,2203.39,19165.83,19470.00,3657.17,2.78,1.00,3.78
RR,44,3,75,36,88.87,19853.15,19968.00,3382.35,3060.25,2491.00,2445.57,19046.00,19219.00,3331.32,2.78,1.00,3.59
RR,45,3,75,36,88.76,20035.59,21136.00,3720.95,2942.56,2566.00,2096.39,19228.00,20264.00,3682.76,2.78,0.00,3.82
RR,46,3,75,36,88.54,20014.87,20112.00,3232.89,3045.05,2547.00,2413.35,19206.95,19307.00,3198.36,2.78,1.00,3.83
RR,47,3,75,36,88.83,19807.92,20134.00,3477.26,3164.63,2630.00,2435.32,19000.52,19294.00,3437.38,2.78,1.00,3.56
RR,48,3,75,36,88.80,20130.91,21262.00,3846.13,3378.17,2685.00,2567.19,19323.07,20503.00,3785.90,2.78,1.00,3.98
RR,49,3,75,36,88.99,20190.73,20411.00,3145.90,3279.79,2758.00,2427.67,19384.79,19532.00,3124.37,2.78,1.00,4.07
RR,50,3,75,36,90.06,19626.33,20575.00,3251.02,2775.87,2409.00,1962.79,18821.13,19912.00,3235.79,2.88,1.00,4.26
RR,51,3,75,36,90.08,19712.84,20099.00,2931.83,2768.20,2459.00,1957.44,18908.13,19268.00,2896.88,2.88,0.50,4.10
RR,52,3,75,36,89.96,19498.13,20228.00,3358.88,2887.37,2595.00,1977.52,18692.75,19287.00,3312.98,2.78,1.00,3.88
RR,53,3,75,36,90.02,19396.72,19632.00,3455.49,2941.97,2582.00,2017.12,18591.85,18772.00,3412.11,2.88,1.00,3.94
RR,54,3,75,36,89.96,19486.29,19588.00,3284.73,3022.93,2683.00,2240.73,18681.04,18785.00,3225.26,2.88,1.00,4.01
RR,55,3,75,36,89.82,19772.57,19861.00,2969.67,2893.25,2486.00,2214.47,18965.92,19025.00,2932.37,2.78,1.00,4.18
RR,56,3,75,36,90.13,19598.60,19788.00,3105.55,3097.95,2740.00,2273.27,18795.56,19021.00,3068.52,2.88,1.00,4.02
RR,57,3,75,36,89.89,19911.73,19940.00,3315.94,2886.08,2538.00,2036.66,19105.03,19184.00,3286.67,2.78,1.00,4.17
RR,58,3,75,36,90.23,19204.48,19559.00,3296.51,3052.15,2536.00,2292.34,18401.08,18774.00,3253.62,2.88,1.00,3.80
RR,59,3,75,36,90.15,19773.71,19898.00,2980.51,3022.47,2560.00,2280.54,18969.75,19134.00,2968.35,2.88,1.00,4.13
RR,60,3,75,36,90.57,19253.16,20133.00,3680.91,2793.00,2517.00,2099.13,18449.17,19262.00,3631.83,2.88,1.00,3.90
RR,61,3,75,36,90.61,18623.97,19546.00,3848.06,2988.39,2587.00,2222.86,17819.35,18661.00,3775.69,2.88,1.00,3.41
RR,62,3,75,36,90.48,19826.21,20379.00,2807.70,2715.47,2538.00,2000.20,19021.64,19558.00,2773.78,2.88,0.50,4.13
RR,63,3,75,36,90.69,19101.05,19908.00,3748.45,3059.33,2629.00,2319.44,18298.84,19120.00,3693.60,2.88,1.00,3.87
RR,64,3,75,36,90.02,19344.39,20150.00,3248.74,2940.79,2619.00,2113.49,18540.52,19312.00,3194.84,2.88,1.00,3.81
RR,65,3,75,36,90.96,19365.40,20110.00,3296.88,2870.93,2583.00,2259.53,18562.27,19200.00,3228.70,2.88,1.00,4.09
RR,66,3,75,36,90.83,19218.31,19679.00,3418.65,2865.12,2672.00,2253.09,18413.67,18824.00,3326.16,2.88,1.00,3.77
RR,67,3,75,36,91.25,19771.39,19655.00,2624.79,2594.16,2499.00,1739.45,18969.20,18883.00,2588.07,2.88,0.50,4.24
RR,68,3,75,36,91.21,19417.75,19348.00,3186.60,2952.59,2798.00,1915.73,18613.76,18577.00,3125.46,2.88,1.00,4.12
RR,69,3,75,36,91.11,19509.29,20023.00,3030.15,2609.01,2605.00,1681.31,18705.96,19279.00,2967.70,2.88,1.00,4.24
RR,70,3,75,36,91.69,19036.64,19768.00,3241.40,2612.68,2288.00,1862.70,18234.29,18944.00,3202.03,2.88,1.50,3.81
RR,71,3,75,36,91.86,19132.95,19809.00,3435.96,2604.25,2294.00,1831.54,18330.72,19039.00,3404.39,2.88,1.00,4.05
RR,72,3,75,36,91.40,19104.08,19966.00,3386.45,2709.76,2288.00,2087.93,18302.27,19169.00,3349.83,2.88,1.00,4.13
RR,73,3,75,36,91.72,18872.35,19596.00,3490.84,2648.25,2385.00,1820.25,18069.81,18827.00,3456.27,2.88,1.00,3.75
RR,74,3,75,36,91.68,19024.96,19743.00,3450.00,2680.60,2423.00,1809.01,18223.08,18953.00,3417.67,2.88,1.00,3.98
RR,75,3,75,36,92.36,18246.43,18105.00,3334.56,2888.17,2412.00,2476.25,17444.53,17320.00,3334.34,2.88,1.00,4.01
RR,76,3,75,36,92.39,18285.69,18210.00,3641.79,2882.60,2416.00,2468.14,17484.25,17466.00,3621.78,2.88,1.00,3.65
RR,77,3,75,36,92.53,18047.72,17976.00,3243.08,2752.48,2443.00,2254.39,17247.88,17154.00,3221.53,3.00,1.00,3.62
RR,78,3,75,36,92.33,18321.88,18334.00,3631.25,2902.61,2451.00,2480.13,17517.67,17556.00,3608.64,2.88,1.00,3.35
RR,79,3,75,36,92.34,18219.05,18157.00,3569.58,2898.49,2448.00,2476.06,17417.85,17428.00,3546.65,2.88,1.00,3.65
RR,80,3,75,36,92.31,18257.53,18314.00,3541.20,2903.41,2452.00,2479.17,17456.61,17512.00,3521.99,2.88,1.00,3.77
RR,81,3,75,36,92.56,18219.13,18093.00,3274.31,2803.29,2469.00,2257.56,17419.33,17389.00,3249.89,3.00,1.00,3.96
RR,82,3,75,36,92.38,18178.19,18262.00,3481.53,2906.15,2454.00,2485.69,17377.15,17572.00,3463.61,2.88,1.00,3.89
RR,83,3,75,36,92.37,18326.43,18435.00,3436.30,2786.88,2482.00,2255.09,17524.80,17627.00,3416.27,2.88,1.50,3.86
RR,84,3,75,36,92.53,18514.25,18418.00,3332.77,2827.04,2496.00,2273.63,17714.13,17662.00,3322.74,3.00,1.00,4.14
RR,85,3,75,36,92.18,18415.44,18469.00,3408.36,2814.77,2478.00,2268.41,17614.80,17699.00,3381.57,2.88,1.00,4.11
RR,86,3,75,36,92.42,18400.24,18306.00,3224.93,2786.39,2503.00,2274.07,17600.03,17534.00,3211.30,3.00,1.00,4.17
RR,87,3,75,36,91.98,18431.56,18484.00,3375.51,2844.29,2531.00,2395.42,17629.69,17765.00,3357.58,2.88,1.00,4.17
RR,88,3,75,36,92.33,18560.99,18531.00,3288.97,2859.81,2522.00,2331.20,17759.89,17754.00,3278.33,2.88,1.00,3.95
RR,89,3,75,36,92.07,18616.93,18471.00,3030.87,2745.59,2460.00,2288.38,17815.89,17676.00,3019.12,2.88,1.00,4.10
RR,90,3,75,36,92.08,18272.80,18350.00,3376.06,2907.85,2552.00,2429.78,17472.71,17569.00,3354.90,2.88,1.00,3.87
RR,91,3,75,36,92.36,18489.36,18469.00,3552.70,2907.76,2546.00,2435.72,17687.83,17698.00,3529.46,2.88,1.00,4.16
RR,92,3,75,36,92.39,18710.23,18519.00,3129.54,2774.00,2499.00,2304.82,17909.16,17653.00,3107.76,2.88,1.00,4.24
RR,93,3,75,36,92.43,18633.77,18612.00,3259.40,2816.13,2541.00,2305.55,17831.97,17884.00,3234.61,2.88,1.00,3.96
RR,94,3,75,36,91.94,18785.45,18931.00,3276.07,2807.88,2525.00,2305.67,17984.76,18162.00,3258.52,2.88,1.00,4.19
RR,95,3,75,36,92.44,18815.51,18672.00,3066.41,2783.73,2498.00,2308.38,18015.07,17850.00,3043.95,3.00,1.00,4.68
RR,96,3,75,36,92.42,18555.63,18553.00,3141.36,2699.17,2530.00,1898.43,17755.29,17744.00,3129.74,2.88,1.00,4.03
RR,97,3,75,36,92.45,18860.33,18689.00,3242.52,2729.03,2505.00,2254.67,18060.43,17946.00,3226.73,3.00,1.00,4.47
RR,98,3,75,36,92.11,18744.39,18597.00,3239.49,2818.75,2522.00,2309.09,17942.43,17892.00,3218.68,2.88,1.00,3.98
RR,99,3,75,36,91.45,18734.81,18669.00,3265.44,2792.76,2522.00,2316.96,17934.77,17858.00,3251.23,2.88,1.00,4.22
RR,100,3,75,36,93.12,18710.43,19450.00,2903.00,2339.61,2380.00,1309.75,17910.55,18626.00,2884.02,3.00,1.00,4.36
RR,30,3,75,47,86.24,19655.43,21307.00,4842.21,4167.37,3683.00,3425.46,18878.72,20741.00,4777.08,2.68,1.00,3.56
RR,31,3,75,47,86.07,20067.93,20387.00,3958.96,3779.00,3037.00,3469.25,19289.96,19485.00,3901.16,2.68,1.00,3.67
RR,32,3,75,47,86.17,20395.31,21076.00,4035.86,4101.48,3364.00,3739.50,19618.07,20242.00,3962.31,2.68,1.00,3.71
RR,33,3,75,47,86.44,20250.52,21646.00,4590.03,4222.60,3680.00,3712.87,19474.95,20752.00,4516.74,2.68,1.00,4.08
RR,34,3,75,47,87.19,20104.45,21060.00,3949.47,3716.76,2942.00,3214.76,19330.19,20168.00,3876.11,2.78,1.00,3.79
RR,35,3,75,47,87.51,19861.95,19987.00,3729.08,3881.56,2625.00,3477.23,19087.93,19165.00,3678.24,2.78,1.00,3.82
RR,36,3,75,47,87.56,20067.21,20157.00,3433.57,3817.43,2747.00,3399.19,19292.88,19366.00,3394.38,2.78,1.00,3.56
RR,37,3,75,47,87.55,20181.39,20797.00,3919.02,3458.13,2502.00,2839.64,19407.91,19932.00,3888.27,2.78,1.00,3.80
RR,38,3,75,47,88.32,19447.79,20216.00,3909.20,3536.07,2552.00,3255.67,18675.35,19469.00,3848.59,2.78,1.00,3.62
RR,39,3,75,47,88.04,19545.79,20036.00,3632.13,3808.73,2854.00,3568.12,18773.36,19041.00,3582.28,2.78,1.00,3.45
RR,40,3,75,47,89.00,19254.19,19944.00,4174.75,3452.23,2891.00,2619.23,18482.49,19216.00,4110.97,2.78,1.00,3.92
RR,41,3,75,47,89.06,19707.40,20158.00,3399.95,3120.80,2323.00,3013.80,18936.87,19346.00,3340.84,2.78,1.00,3.92
RR,42,3,75,47,89.11,19205.85,19695.00,3758.34,3399.37,2377.00,3316.00,18434.36,18969.00,3698.65,2.78,1.00,3.73
RR,43,3,75,47,89.01,19358.33,19769.00,3211.37,3268.57,2581.00,2907.86,18587.21,19112.00,3168.04,2.78,1.00,3.46
RR,44,3,75,47,89.14,19584.13,19984.00,3296.69,3090.63,2432.00,2664.19,18813.76,19158.00,3234.41,2.78,1.00,3.82
RR,45,3,75,47,89.03,19470.88,20040.00,3683.50,3096.20,2574.00,2666.40,18698.80,19296.00,3621.82,2.78,1.00,3.79
RR,46,3,75,47,89.04,19443.49,19961.00,3425.16,3177.39,2696.00,2759.32,18672.65,19190.00,3366.20,2.78,1.00,3.97
RR,47,3,75,47,89.16,19690.24,20216.00,3474.47,3360.17,2841.00,2880.32,18919.52,19449.00,3400.22,2.78,1.00,3.90
RR,48,3,75,47,89.05,19095.03,19673.00,3661.14,3705.00,2877.00,3161.19,18323.61,18944.00,3596.84,2.78,1.00,3.69
RR,49,3,75,47,89.15,19088.05,19733.00,3843.25,3567.20,2900.00,3061.58,18317.48,18977.00,3773.29,2.78,1.00,3.76
RR,50,3,75,47,89.89,19256.28,19505.00,3065.20,3193.43,2463.00,2633.01,18484.81,18920.00,3039.60,2.88,1.00,3.81
RR,51,3,75,47,89.71,19345.44,19659.00,3546.47,3072.92,2564.00,2353.19,18575.71,18838.00,3492.47,2.88,1.00,4.08
RR,52,3,75,47,90.10,19242.31,19482.00,3341.56,3086.07,2407.00,2670.94,18472.93,18671.00,3296.26,2.88,1.00,4.29
RR,53,3,75,47,90.01,19426.41,19871.00,3400.40,3289.19,2494.00,2712.50,18655.48,19072.00,3344.93,2.88,1.00,4.02
RR,54,3,75,47,90.08,19053.81,19376.00,3649.50,3499.59,3006.00,2707.83,18284.35,18652.00,3612.46,2.88,1.00,4.28
RR,55,3,75,47,90.21,19182.12,20029.00,3614.43,3544.64,3036.00,2761.31,18412.25,19408.00,3559.45,2.88,1.00,4.08
RR,56,3,75,47,90.18,19112.79,19605.00,3654.20,3596.16,3098.00,2855.60,18344.11,18755.00,3619.25,2.88,1.00,4.14
RR,57,3,75,47,90.05,18990.56,20302.00,4140.80,3533.56,2755.00,2800.49,18220.05,19590.00,4099.88,2.88,1.50,3.92
RR,58,3,75,47,90.10,19195.77,20001.00,3784.69,3521.19,2733.00,2845.39,18426.27,19120.00,3758.30,2.88,1.00,4.12
RR,59,3,75,47,90.02,19453.37,19681.00,3298.18,3344.47,2721.00,2578.95,18683.88,18939.00,3238.75,2.88,1.00,3.83
RR,60,3,75,47,90.59,19374.88,19915.00,3184.05,3194.88,2656.00,2613.63,18606.61,19194.00,3163.51,2.88,1.00,3.97
RR,61,3,75,47,90.40,19134.52,19705.00,3375.98,3329.45,2609.00,2834.96,18365.60,19026.00,3327.62,2.88,1.00,3.96
RR,62,3,75,47,90.07,19174.88,19420.00,3214.99,3200.72,2654.00,2635.79,18404.72,18692.00,3163.62,2.88,1.00,3.93
RR,63,3,75,47,90.33,19251.08,19936.00,3392.96,3153.48,2634.00,2633.63,18481.48,19129.00,3342.29,2.88,1.00,3.85
RR,64,3,75,47,90.80,18936.84,19169.00,3117.75,3312.24,2601.00,2821.73,18169.87,18442.00,3061.83,2.88,1.00,3.66
RR,65,3,75,47,90.75,18996.12,19816.00,3254.46,3202.85,2503.00,2789.77,18228.27,19018.00,3204.00,2.88,1.00,3.87
RR,66,3,75,47,90.66,19148.68,20028.00,3451.48,3075.75,2463.00,2720.05,18380.37,19214.00,3390.21,2.88,1.50,4.08
RR,67,3,75,47,90.97,19111.11,19924.00,2892.85,2757.15,2208.00,2235.11,18343.72,19160.00,2858.93,2.88,1.00,4.68
RR,68,3,75,47,91.27,19095.39,20169.00,3428.10,2924.97,2572.00,2270.54,18328.49,19247.00,3376.50,2.88,1.00,4.57
RR,69,3,75,47,91.05,19459.33,20460.00,3261.31,2885.19,2306.00,2324.49,18690.04,19745.00,3218.45,2.88,1.00,4.38
RR,70,3,75,47,91.54,19001.93,19525.00,3410.00,2769.52,2155.00,2107.73,18235.20,18802.00,3379.40,2.88,1.50,4.26
RR,71,3,75,47,91.60,19078.92,19429.00,3267.16,2860.83,2206.00,2262.53,18311.31,18752.00,3229.23,2.88,1.00,4.37
RR,72,3,75,47,91.51,18846.77,19189.00,3179.88,2936.03,2268.00,2396.03,18078.68,18480.00,3158.30,2.88,1.00,4.28
RR,73,3,75,47,90.92,19433.61,19889.00,3354.02,3003.05,2275.00,2464.58,18660.40,19040.00,3322.53,2.88,1.00,4.05
RR,74,3,75,47,91.48,18887.05,19287.00,3314.90,3021.39,2590.00,2438.85,18118.96,18519.00,3286.12,2.88,1.50,4.36
RR,75,3,75,47,92.27,18678.60,18514.00,3202.40,2304.89,2003.00,1680.87,17911.64,17827.00,3172.03,3.00,1.00,4.40
RR,76,3,75,47,92.47,18469.89,18199.00,3050.75,2450.53,2063.00,1939.73,17704.41,17465.00,3018.22,3.00,1.00,3.93
RR,77,3,75,47,92.30,18627.72,18702.00,3189.83,2469.07,2075.00,1921.60,17861.31,18095.00,3163.06,3.00,1.00,4.06
RR,78,3,75,47,92.37,18614.97,18504.00,3169.42,2338.27,2107.00,1641.96,17849.08,17806.00,3137.34,3.00,1.00,4.38
RR,79,3,75,47,92.43,18766.64,18462.00,3082.40,2398.17,2081.00,1920.90,18000.95,17757.00,3039.94,3.00,1.00,4.18
RR,80,3,75,47,92.41,18778.55,18797.00,3159.30,2497.27,2073.00,2100.91,18012.61,18179.00,3131.28,3.00,1.00,4.53
RR,81,3,75,47,92.41,18276.24,18269.00,3340.75,2447.43,2126.00,1755.52,17510.65,17529.00,3306.12,3.00,1.00,4.09
RR,82,3,75,47,92.07,18635.25,18763.00,3454.94,2533.55,2147.00,1830.90,17868.09,17935.00,3433.08,3.00,1.00,4.33
RR,83,3,75,47,92.29,18632.08,18553.00,3439.07,2468.51,2126.00,1824.75,17866.37,17905.00,3412.48,3.00,1.00,4.54
RR,84,3,75,47,92.28,18585.87,18468.00,3412.76,2632.72,2177.00,2060.64,17819.43,17779.00,3385.36,3.00,1.00,4.36
RR,85,3,75,47,92.49,18402.91,18221.00,3342.57,2434.45,2074.00,1816.80,17637.93,17473.00,3326.67,3.00,1.00,4.13
RR,86,3,75,47,92.30,18489.57,18420.00,3187.87,2633.69,2173.00,2065.05,17723.76,17721.00,3137.90,3.00,1.00,4.10
RR,87,3,75,47,92.40,18500.79,18385.00,3262.85,2702.36,2172.00,2188.04,17734.81,17658.00,3237.27,3.00,1.00,4.51
RR,88,3,75,47,92.36,18586.85,18661.00,3345.93,2695.93,2198.00,2149.18,17821.20,17843.00,3318.85,3.00,1.00,4.25
RR,89,3,75,47,92.27,18748.15,18830.00,3379.67,2636.33,2174.00,2069.24,17981.21,18305.00,3337.70,3.00,1.00,4.39
RR,90,3,75,47,92.11,18517.13,18267.00,3288.78,2883.23,2423.00,2478.01,17751.17,17624.00,3251.20,3.00,1.00,4.19
RR,91,3,75,47,92.04,18688.15,18609.00,3270.19,2728.56,2232.00,2221.26,17921.11,17774.00,3237.34,3.00,1.00,4.54
RR,92,3,75,47,92.31,18632.37,18406.00,3461.52,2697.97,2225.00,2102.79,17868.19,17730.00,3425.82,3.00,1.00,4.66
RR,93,3,75,47,92.17,18345.53,18260.00,3444.39,2807.17,2260.00,2396.47,17578.21,17523.00,3399.82,3.00,1.00,4.13
RR,94,3,75,47,92.37,18711.29,18604.00,3141.67,2835.95,2193.00,2475.85,17944.80,17887.00,3094.87,3.00,1.00,4.33
RR,95,3,75,47,92.42,18522.16,18386.00,3309.23,2786.55,2435.00,2267.06,17756.97,17636.00,3270.75,3.00,1.00,4.46
RR,96,3,75,47,92.52,18634.93,18374.00,3144.36,2738.35,2247.00,2218.63,17870.07,17693.00,3093.99,3.00,1.00,4.36
RR,97,3,75,47,92.36,18595.08,18417.00,3178.15,2823.60,2217.00,2414.29,17828.73,17752.00,3144.08,3.00,1.00,4.24
RR,98,3,75,47,91.96,18801.64,18574.00,3130.37,2879.64,2215.00,2496.62,18034.35,17859.00,3092.91,3.00,1.00,4.45
RR,99,3,75,47,92.31,18750.43,18520.00,3122.81,2752.13,2250.00,2242.86,17984.08,17827.00,3077.69,3.00,1.00,4.56
RR,100,3,75,47,93.14,18343.72,19224.00,3244.06,2476.25,2265.00,1692.91,17579.20,18423.00,3232.94,3.00,1.00,4.39
RR,30,3,75,58,86.18,20311.64,21081.00,3849.10,4012.56,4062.00,3129.89,19544.45,20313.00,3776.26,2.68,1.00,3.26
RR,31,3,75,58,85.45,20490.11,21320.00,3752.24,4080.79,3677.00,3492.68,19721.53,20534.00,3674.58,2.68,1.50,3.41
RR,32,3,75,58,86.05,20613.40,21163.00,3727.39,4072.44,3755.00,3477.08,19844.88,20415.00,3640.76,2.68,1.00,3.58
RR,33,3,75,58,86.45,20149.95,20662.00,4010.18,3839.43,2968.00,3448.63,19382.51,19818.00,3895.59,2.68,1.00,3.67
RR,34,3,75,58,87.03,20360.72,20202.00,3048.46,3359.23,2309.00,3006.05,19593.68,19352.00,2978.89,2.68,1.50,3.50
RR,35,3,75,58,87.91,20054.37,21138.00,3536.84,3828.52,2824.00,3244.69,19291.35,20426.00,3494.77,2.78,1.00,3.77
RR,36,3,75,58,87.36,20463.68,21119.00,3305.54,3671.27,2603.00,3186.45,19697.45,20396.00,3255.77,2.78,1.00,3.86
RR,37,3,75,58,87.45,20228.29,20621.00,4019.85,3883.64,2607.00,3193.98,19462.16,19834.00,3948.45,2.78,1.00,3.96
RR,38,3,75,58,88.06,20103.36,20529.00,3659.95,3412.36,2729.00,2781.13,19337.07,19750.00,3595.23,2.78,1.00,3.78
RR,39,3,75,58,88.37,19945.01,20651.00,3353.22,3257.51,2679.00,2632.71,19182.25,19881.00,3278.23,2.78,1.00,3.78
RR,40,3,75,58,88.49,19267.01,19619.00,3706.40,3395.41,2546.00,2774.40,18504.75,18934.00,3650.56,2.78,1.00,3.56
RR,41,3,75,58,89.16,19411.72,19838.00,3579.39,3388.47,2546.00,2702.53,18650.55,19108.00,3508.13,2.78,1.00,3.61
RR,42,3,75,58,89.09,19207.45,19666.00,3851.08,3490.93,2684.00,2678.96,18446.01,18998.00,3768.43,2.78,1.00,3.49
RR,43,3,75,58,88.51,19389.47,19908.00,3697.55,3442.25,2641.00,2724.50,18626.71,19214.00,3629.21,2.78,1.00,3.81
RR,44,3,75,58,89.16,19370.05,19766.00,3414.46,3389.12,2677.00,2637.25,18608.45,19079.00,3335.81,2.78,1.00,3.36
RR,45,3,75,58,89.04,19901.05,20233.00,3254.37,3296.91,2711.00,2352.60,19139.24,19553.00,3180.98,2.78,1.00,3.97
RR,46,3,75,58,89.09,19512.11,19962.00,3457.13,3274.63,2732.00,2385.92,18750.69,19214.00,3373.40,2.78,1.00,3.64
RR,47,3,75,58,89.03,19632.96,20684.00,3476.14,3317.67,2727.00,2410.36,18870.09,19775.00,3387.57,2.78,1.00,3.82
RR,48,3,75,58,89.00,20020.35,21104.00,3128.29,3471.99,2833.00,2588.08,19257.85,20246.00,3086.42,2.78,1.00,3.92
RR,49,3,75,58,89.06,19924.44,20273.00,3035.67,3764.33,2844.00,3136.37,19162.13,19588.00,2975.46,2.78,1.00,3.85
RR,50,3,75,58,90.09,19374.39,20001.00,3255.53,2974.89,2471.00,2224.02,18613.20,19142.00,3188.49,2.88,1.00,3.95
RR,51,3,75,58,90.17,19550.73,19813.00,3320.42,2871.17,2440.00,2023.46,18790.01,19102.00,3241.04,2.88,1.00,4.17
RR,52,3,75,58,90.11,19554.28,19872.00,3040.57,3018.80,2608.00,2230.34,18792.76,19091.00,2952.77,2.88,1.00,3.92
RR,53,3,75,58,90.13,19221.75,19623.00,3386.01,3267.64,2751.00,2451.87,18461.05,18875.00,3321.77,2.88,1.50,3.67
RR,54,3,75,58,90.20,19612.13,19840.00,2972.01,3264.01,2801.00,2484.72,18851.77,19080.00,2911.86,2.88,1.00,3.94
RR,55,3,75,58,90.39,19352.68,19867.00,3050.05,3259.71,2727.00,2489.68,18593.16,19288.00,2982.22,2.88,1.00,3.90
RR,56,3,75,58,90.41,19195.24,19848.00,3480.75,3524.49,2807.00,2678.79,18436.72,19025.00,3421.89,2.88,1.00,3.75
RR,57,3,75,58,90.22,19231.13,19753.00,3278.49,3285.55,2729.00,2527.67,18471.08,19069.00,3203.49,2.88,1.00,3.80
RR,58,3,75,58,90.25,19407.19,19894.00,2878.95,3122.48,2654.00,2328.91,18646.75,19154.00,2793.15,2.88,0.50,3.95
RR,59,3,75,58,90.18,20032.00,20167.00,2605.05,2778.27,2372.00,1955.56,19271.53,19399.00,2533.94,2.88,0.00,4.63
RR,60,3,75,58,90.29,19353.24,19897.00,3107.78,3198.99,2638.00,2567.79,18592.28,19166.00,3057.13,2.88,1.00,3.91
RR,61,3,75,58,90.50,19561.61,20025.00,2924.12,3170.51,2439.00,2563.95,18802.47,19232.00,2873.30,2.88,1.00,4.00
RR,62,3,75,58,90.32,19608.35,20116.00,2778.72,3077.00,2425.00,2387.24,18847.96,19361.00,2724.91,2.88,0.50,3.91
RR,63,3,75,58,90.32,19487.36,19878.00,3061.38,3188.28,2429.00,2452.18,18726.83,19250.00,2980.86,2.88,1.00,3.93
RR,64,3,75,58,90.54,19367.37,19922.00,3024.71,3464.91,2459.00,2835.43,18607.88,19137.00,2955.07,2.88,1.00,3.96
RR,65,3,75,58,90.33,19439.53,19750.00,3158.42,3158.96,2518.00,2764.03,18679.31,18905.00,3078.88,2.88,0.50,4.03
RR,66,3,75,58,90.91,19482.69,20298.00,2737.76,3045.65,2514.00,2498.14,18724.03,19596.00,2687.47,2.88,0.50,4.07
RR,67,3,75,58,91.11,19442.27,20000.00,2888.32,2997.35,2741.00,2079.54,18682.87,19149.00,2812.00,2.88,1.00,4.26
RR,68,3,75,58,91.14,19215.79,19727.00,2883.76,3055.23,2724.00,2134.74,18458.15,18861.00,2813.87,2.88,0.50,4.10
RR,69,3,75,58,91.22,19422.48,20054.00,2984.11,3203.23,2813.00,2184.27,18664.60,19309.00,2914.10,2.88,1.00,4.59
RR,70,3,75,58,91.52,18992.87,19518.00,3244.77,3332.19,2921.00,2472.83,18233.83,18726.00,3195.88,2.88,1.50,4.05
RR,71,3,75,58,91.50,18885.97,19390.00,3396.80,3400.61,3178.00,2524.01,18127.67,18637.00,3352.45,2.88,1.00,3.87
RR,72,3,75,58,91.45,18747.23,19281.00,3467.91,3513.32,3244.00,2605.07,17988.99,18533.00,3396.98,2.88,1.00,3.70
RR,73,3,75,58,91.58,18932.23,19504.00,3499.19,3519.96,3249.00,2610.35,18174.00,18745.00,3430.51,2.88,1.00,4.09
RR,74,3,75,58,91.62,18615.41,19109.00,3449.29,3469.59,3221.00,2580.19,17858.12,18355.00,3394.63,2.88,1.00,3.87
RR,75,3,75,58,92.28,18521.60,18360.00,3125.98,2898.12,2476.00,2365.54,17763.33,17632.00,3084.60,3.00,1.00,4.17
RR,76,3,75,58,92.33,18507.44,18246.00,3252.47,2875.45,2470.00,2340.75,17750.29,17616.00,3214.78,3.00,1.00,4.28
RR,77,3,75,58,92.42,18741.64,18685.00,3194.14,2742.13,2379.00,2149.95,17984.71,17857.00,3164.05,3.00,1.00,4.43
RR,78,3,75,58,92.26,18800.32,18482.00,3041.53,2810.93,2477.00,2276.50,18042.44,17739.00,3000.09,3.00,1.00,4.36
RR,79,3,75,58,92.28,18612.97,18396.00,3109.23,2826.89,2485.00,2291.00,17855.49,17728.00,3065.18,3.00,1.00,4.21
RR,80,3,75,58,92.33,18683.25,18414.00,3129.91,2920.12,2441.00,2369.75,17925.73,17774.00,3092.03,3.00,1.00,4.22
RR,81,3,75,58,92.33,18546.08,18453.00,3084.77,2821.29,2484.00,2283.00,17788.56,17682.00,3054.00,3.00,2.00,4.07
RR,82,3,75,58,92.22,18730.79,18527.00,3163.46,2829.83,2489.00,2294.56,17973.41,17785.00,3120.41,3.00,1.00,4.19
RR,83,3,75,58,92.42,18923.23,18963.00,3013.95,2796.28,2422.00,2283.39,18167.15,18122.00,2959.98,3.00,1.00,4.43
RR,84,3,75,58,92.45,18786.81,18519.00,3106.48,2820.17,2493.00,2277.75,18029.84,17902.00,3070.22,3.00,1.00,4.35
RR,85,3,75,58,92.35,18867.37,18695.00,3081.92,2714.65,2449.00,2144.46,18110.21,17941.00,3033.65,3.00,1.00,4.26
RR,86,3,75,58,92.15,19203.35,19202.00,3180.41,2849.84,2522.00,2176.19,18445.43,18358.00,3133.05,3.00,1.00,4.75
RR,87,3,75,58,92.35,18954.00,18662.00,3099.07,2735.40,2469.00,2171.16,18197.27,17975.00,3048.88,3.00,1.00,4.35
RR,88,3,75,58,92.29,18981.40,18829.00,2951.62,2586.33,2179.00,2026.24,18223.95,18063.00,2890.88,3.00,1.00,4.33
RR,89,3,75,58,92.27,18914.89,18794.00,3258.99,2783.77,2506.00,2071.76,18156.85,18111.00,3197.08,3.00,1.00,4.33
RR,90,3,75,58,92.29,19115.45,18847.00,3262.12,2587.48,2413.00,1891.35,18359.28,18139.00,3216.58,3.00,1.00,4.55
RR,91,3,75,58,92.28,18987.52,18875.00,3071.87,2631.65,2396.00,2008.65,18230.40,18167.00,3009.65,3.00,1.00,4.42
